drugbank_id,mesh_id,relation,trial_phase,approval_status
DB00788,D006073,treats,,Approved
DB00788,D014098,treats,,Approved
DB00952,D008881,treats,,Approved
DB00716,D001249,treats,,Approved
DB01149,D003865,treats,,Approved
DB01280,D054218,treats,,Approved
DB00220,D015658,treats,,Approved
DB13239,D029481,treats,,Approved
DB01400,D009157,treats,,Approved
DB00238,D015658,treats,,Approved
DB02701,D000152,treats,,Approved
DB02701,D010383,treats,,Approved
DB00622,D000787,treats,,Approved
DB00543,D003866,treats,,Approved
DB09220,D000787,treats,,Approved
DB01060,D018410,treats,,Approved
DB01060,D010612,treats,,Approved
DB01060,D012226,treats,,Approved
DB01060,D004927,treats,,Approved
DB01060,D014552,treats,,Approved
DB00184,D010383,treats,,Approved
DB04145,D008575,treats,,Approved
DB04145,D006950,treats,,Approved
DB04145,D010383,treats,,Approved
DB01115,D000787,treats,,Approved
DB01115,D000788,treats,,Approved
DB11820,D014355,treats,,Approved
DB13730,D014552,treats,,Approved
DB04868,D015466,treats,,Approved
DB00393,D013345,treats,,Approved
DB00507,D005873,treats,,Approved
DB00507,D003457,treats,,Approved
DB01595,D020190,treats,,Approved
DB00435,D010547,treats,,Approved
DB00435,D065627,treats,,Approved
DB00182,D009765,treats,,Approved
DB00182,D009290,treats,,Approved
DB00727,D000787,treats,,Approved
DB00585,D004415,treats,,Approved
DB00585,D004381,treats,,Approved
DB00585,D010437,treats,,Approved
DB00585,D006356,treats,,Approved
DB00368,D007022,treats,,Approved
DB00368,D001991,treats,,Approved
DB00368,D001249,treats,,Approved
DB00368,D001987,treats,,Approved
DB00368,D011656,treats,,Approved
DB00717,D059268,treats,,Approved
DB00717,D008595,treats,,Approved
DB00717,D015663,treats,,Approved
DB00717,D008796,treats,,Approved
DB00717,D000152,treats,,Approved
DB00717,D004715,treats,,Approved
DB09371,D004715,treats,,Approved
DB09371,D008595,treats,,Approved
DB01059,D011472,treats,,Approved
DB01059,D018410,treats,,Approved
DB01059,D010538,treats,,Approved
DB01059,D010032,treats,,Approved
DB01059,D014552,treats,,Approved
DB01059,D012226,treats,,Approved
DB01059,D001991,treats,,Approved
DB01059,D061387,treats,,Approved
DB01059,D011704,treats,,Approved
DB01059,D014435,treats,,Approved
DB01059,D004403,treats,,Approved
DB01059,D009177,treats,,Approved
DB01059,D004756,treats,,Approved
DB01059,D011014,treats,,Approved
DB01059,D018784,treats,,Approved
DB01059,D003556,treats,,Approved
DB01059,D006069,treats,,Approved
DB01059,D004927,treats,,Approved
DB00957,D000152,treats,,Approved
DB00957,D059268,treats,,Approved
DB00957,D015663,treats,,Approved
DB00681,D001228,treats,,Approved
DB00681,D015001,treats,,Approved
DB00681,D002006,treats,,Approved
DB00681,D055744,treats,,Approved
DB00681,D003047,treats,,Approved
DB00681,D016921,treats,,Approved
DB00681,D006660,treats,,Approved
DB00681,D009091,treats,,Approved
DB00681,D012061,treats,,Approved
DB00681,D006100,treats,,Approved
DB00681,D001991,treats,,Approved
DB00681,D009956,treats,,Approved
DB00681,D012373,treats,,Approved
DB00681,D012852,treats,,Approved
DB00681,D007898,treats,,Approved
DB00681,D011778,treats,,Approved
DB00681,D006069,treats,,Approved
DB00681,D013587,treats,,Approved
DB00681,D001759,treats,,Approved
DB00681,D008219,treats,,Approved
DB00681,D002177,treats,,Approved
DB00681,D000152,treats,,Approved
DB00681,D014552,treats,,Approved
DB00681,D010612,treats,,Approved
DB00681,D011014,treats,,Approved
DB00681,D058387,treats,,Approved
DB00681,D003963,treats,,Approved
DB00681,D000196,treats,,Approved
DB00681,D007896,treats,,Approved
DB00681,D014141,treats,,Approved
DB00540,D003866,treats,,Approved
DB06152,D014652,treats,,Approved
DB00646,D002181,treats,,Approved
DB00415,D002761,treats,,Approved
DB00415,D018410,treats,,Approved
DB00415,D020814,treats,,Approved
DB00415,D012852,treats,,Approved
DB00415,D016920,treats,,Approved
DB00415,D006069,treats,,Approved
DB00415,D008586,treats,,Approved
DB00415,D010612,treats,,Approved
DB00415,D014552,treats,,Approved
DB00415,D004927,treats,,Approved
DB00415,D004756,treats,,Approved
DB00415,D010284,treats,,Approved
DB00415,D012226,treats,,Approved
DB00104,D000172,treats,,Approved
DB00104,D008303,treats,,Approved
DB00104,D044903,treats,,Approved
DB01165,D011704,treats,,Approved
DB01165,D004403,treats,,Approved
DB01165,D014435,treats,,Approved
DB01165,D006069,treats,,Approved
DB01165,D004927,treats,,Approved
DB01165,D061387,treats,,Approved
DB01165,D010032,treats,,Approved
DB01165,D012226,treats,,Approved
DB01165,D018410,treats,,Approved
DB01165,D004756,treats,,Approved
DB01165,D003556,treats,,Approved
DB01165,D011014,treats,,Approved
DB01165,D014552,treats,,Approved
DB01165,D011472,treats,,Approved
DB01165,D001991,treats,,Approved
DB01165,D009177,treats,,Approved
DB01165,D018784,treats,,Approved
DB00334,D003865,treats,,Approved
DB00334,D012559,treats,,Approved
DB00338,D004381,treats,,Approved
DB13684,D002181,treats,,Approved
DB13684,D014010,treats,,Approved
DB12930,D003866,treats,,Approved
DB06143,D017093,treats,,Approved
DB01083,D009765,treats,,Approved
DB01173,D020734,treats,,Approved
DB01173,D009128,treats,,Approved
DB00198,D006193,treats,,Approved
DB02600,D006193,treats,,Approved
DB00713,D013203,treats,,Approved
DB00713,D012852,treats,,Approved
DB00713,D010612,treats,,Approved
DB13457,D001007,treats,,Approved
DB01096,D012552,treats,,Approved
DB00842,D001007,treats,,Approved
DB00842,D000430,treats,,Approved
DB00776,D004828,treats,,Approved
DB13463,D008881,treats,,Approved
DB00383,D010437,treats,,Approved
DB01580,D000787,treats,,Approved
DB01580,D001007,treats,,Approved
DB06412,D029503,treats,,Approved
DB01192,D010146,treats,,Approved
DB01192,D059350,treats,,Approved
DB01192,D048949,treats,,Approved
DB13403,D012559,treats,,Approved
DB14627,D003248,treats,,Approved
DB04823,D003248,treats,,Approved
DB00595,D012373,treats,,Approved
DB00595,D008219,treats,,Approved
DB00595,D002006,treats,,Approved
DB00595,D012061,treats,,Approved
DB00595,D000196,treats,,Approved
DB00595,D013587,treats,,Approved
DB00595,D010612,treats,,Approved
DB00595,D009956,treats,,Approved
DB00595,D014141,treats,,Approved
DB00595,D001991,treats,,Approved
DB00595,D006100,treats,,Approved
DB00595,D012852,treats,,Approved
DB00595,D011014,treats,,Approved
DB00595,D014552,treats,,Approved
DB00595,D011778,treats,,Approved
DB00595,D015001,treats,,Approved
DB00107,D006473,treats,,Approved
DB12017,D001249,treats,,Approved
DB01229,D005902,treats,,Approved
DB01229,D009798,treats,,Approved
DB00282,D010001,treats,,Approved
DB02362,D010392,treats,,Approved
DB02362,D045743,treats,,Approved
DB02362,D003882,treats,,Approved
DB00233,D014397,treats,,Approved
DB00213,D015043,treats,,Approved
DB00213,D009377,treats,,Approved
DB00213,D010437,treats,,Approved
DB01783,D001206,treats,,Approved
DB01113,D016491,treats,,Approved
DB00617,D004827,treats,,Approved
DB00715,D003865,treats,,Approved
DB00715,D009771,treats,,Approved
DB00715,D016584,treats,,Approved
DB00715,D065446,treats,,Approved
DB00715,D003866,treats,,Approved
DB00885,D001249,treats,,Approved
DB00299,D006560,treats,,Approved
DB00859,D006527,treats,,Approved
DB00859,D003555,treats,,Approved
DB01053,D001906,treats,,Approved
DB01053,D013590,treats,,Approved
DB01053,D009494,treats,,Approved
DB01053,D010326,treats,,Approved
DB01053,D015001,treats,,Approved
DB01053,D013742,treats,,Approved
DB01053,D004165,treats,,Approved
DB01053,D011906,treats,,Approved
DB01053,D013592,treats,,Approved
DB01053,D008586,treats,,Approved
DB01053,D010874,treats,,Approved
DB01053,D013290,treats,,Approved
DB01053,D008169,treats,,Approved
DB01053,D013587,treats,,Approved
DB01053,D004886,treats,,Approved
DB01053,D012541,treats,,Approved
DB01053,D008584,treats,,Approved
DB01053,D010612,treats,,Approved
DB01053,D000196,treats,,Approved
DB00417,D010612,treats,,Approved
DB00417,D004886,treats,,Approved
DB00417,D012541,treats,,Approved
DB00261,D013920,treats,,Approved
DB13695,D010437,treats,,Approved
DB00312,D004827,treats,,Approved
DB00312,D013226,treats,,Approved
DB00806,D016491,treats,,Approved
DB08878,D007938,treats,,Approved
DB12710,D001007,treats,,Approved
DB12710,D017229,treats,,Approved
DB12710,D012559,treats,,Approved
DB12710,D020250,treats,,Approved
DB12710,D009325,treats,,Approved
DB12710,D001196,treats,,Approved
DB12710,D014839,treats,,Approved
DB01186,D020734,treats,,Approved
DB08922,D012559,treats,,Approved
DB00850,D020250,treats,,Approved
DB00850,D012559,treats,,Approved
DB01121,D004827,treats,,Approved
DB01438,D053159,treats,,Approved
DB01579,D009765,treats,,Approved
DB00780,D003866,treats,,Approved
DB01619,D011537,treats,,Approved
DB01619,D012223,treats,,Approved
DB01619,D014581,treats,,Approved
DB01619,D012912,treats,,Approved
DB01620,D005334,treats,,Approved
DB01620,D014581,treats,,Approved
DB01620,D012912,treats,,Approved
DB01620,D020773,treats,,Approved
DB01620,D003139,treats,,Approved
DB01620,D012223,treats,,Approved
DB01620,D011537,treats,,Approved
DB00830,D009765,treats,,Approved
DB01174,D014653,treats,,Approved
DB01174,D065768,treats,,Approved
DB01174,D004827,treats,,Approved
DB01174,D003027,treats,,Approved
DB01174,D008881,treats,,Approved
DB00925,D010673,treats,,Approved
DB00946,D013927,treats,,Approved
DB00946,D009203,treats,,Approved
DB00946,D013923,treats,,Approved
DB00832,D004827,treats,,Approved
DB00191,D007022,treats,,Approved
DB00191,D009765,treats,,Approved
DB00692,D016491,treats,,Approved
DB00692,D010673,treats,,Approved
DB00388,D012912,treats,,Approved
DB00388,D005334,treats,,Approved
DB00388,D020773,treats,,Approved
DB00388,D012220,treats,,Approved
DB00388,D011349,treats,,Approved
DB00388,D006484,treats,,Approved
DB00388,D012223,treats,,Approved
DB00388,D015878,treats,,Approved
DB00388,D003139,treats,,Approved
DB00388,D011538,treats,,Approved
DB00397,D012223,treats,,Approved
DB00397,D003139,treats,,Approved
DB00397,D012912,treats,,Approved
DB00397,D012220,treats,,Approved
DB11160,D012223,treats,,Approved
DB11160,D014581,treats,,Approved
DB11160,D011537,treats,,Approved
DB00252,D004828,treats,,Approved
DB00252,D065768,treats,,Approved
DB00252,D013226,treats,,Approved
DB00252,D004827,treats,,Approved
DB00981,D005902,treats,,Approved
DB01085,D014987,treats,,Approved
DB01085,D005902,treats,,Approved
DB01085,D009798,treats,,Approved
DB00337,D003876,treats,,Approved
DB00319,D018784,treats,,Approved
DB00319,D004927,treats,,Approved
DB00319,D001064,treats,,Approved
DB00319,D004756,treats,,Approved
DB00319,D010538,treats,,Approved
DB00319,D012226,treats,,Approved
DB00319,D006069,treats,,Approved
DB00319,D016868,treats,,Approved
DB00319,D014552,treats,,Approved
DB00319,D018410,treats,,Approved
DB00592,D017229,treats,,Approved
DB00592,D001196,treats,,Approved
DB01621,D012559,treats,,Approved
DB01291,D008171,treats,,Approved
DB01291,D001987,treats,,Approved
DB01291,D011656,treats,,Approved
DB01291,D001249,treats,,Approved
DB01291,D001991,treats,,Approved
DB00670,D010437,treats,,Approved
DB02925,D004487,treats,,Approved
DB12478,D020734,treats,,Approved
DB09244,D003866,treats,,Approved
DB08860,D006950,treats,,Approved
DB08860,D006937,treats,,Approved
DB13507,D010437,treats,,Approved
DB11063,D015352,treats,,Approved
DB00517,D010437,treats,,Approved
DB00733,D062025,treats,,Approved
DB00413,D012148,treats,,Approved
DB00413,D010300,treats,,Approved
DB01411,D001249,treats,,Approved
DB00175,D006952,treats,,Approved
DB00175,D006937,treats,,Approved
DB00175,D015228,treats,,Approved
DB00175,D006950,treats,,Approved
DB00175,D001161,treats,,Approved
DB08799,D012223,treats,,Approved
DB08799,D011537,treats,,Approved
DB08799,D012912,treats,,Approved
DB08799,D014581,treats,,Approved
DB01588,D001007,treats,,Approved
DB01058,D009889,treats,,Approved
DB01058,D012552,treats,,Approved
DB01130,D003876,treats,,Approved
DB01130,D011538,treats,,Approved
DB01130,D016410,treats,,Approved
DB01130,D016460,treats,,Approved
DB01130,D005076,treats,,Approved
DB00860,D003876,treats,,Approved
DB00860,D011538,treats,,Approved
DB00860,D016410,treats,,Approved
DB00860,D016460,treats,,Approved
DB00860,D005076,treats,,Approved
DB00860,D009879,treats,,Approved
DB00860,D009182,treats,,Approved
DB00860,D000224,treats,,Approved
DB00860,D009140,treats,,Approved
DB00860,D015210,treats,,Approved
DB00860,D013585,treats,,Approved
DB00860,D012713,treats,,Approved
DB00860,D009103,treats,,Approved
DB00860,D009404,treats,,Approved
DB00860,D015535,treats,,Approved
DB00860,D013262,treats,,Approved
DB00860,D012214,treats,,Approved
DB00860,D008224,treats,,Approved
DB00860,D015212,treats,,Approved
DB00860,D007634,treats,,Approved
DB00860,D003424,treats,,Approved
DB00860,D011565,treats,,Approved
DB00860,D001249,treats,,Approved
DB00860,D014605,treats,,Approved
DB00860,D004892,treats,,Approved
DB00860,D008180,treats,,Approved
DB00860,D015863,treats,,Approved
DB00860,D010392,treats,,Approved
DB00860,D001607,treats,,Approved
DB00860,D029503,treats,,Approved
DB00860,D002062,treats,,Approved
DB00860,D013700,treats,,Approved
DB00860,D012507,treats,,Approved
DB00860,D001229,treats,,Approved
DB00860,D001327,treats,,Approved
DB00860,D003320,treats,,Approved
DB00860,D012393,treats,,Approved
DB00860,D013966,treats,,Approved
DB00860,D003874,treats,,Approved
DB00860,D011111,treats,,Approved
DB00860,D003607,treats,,Approved
DB00860,D000799,treats,,Approved
DB00860,D013717,treats,,Approved
DB00860,D007500,treats,,Approved
DB00860,D014391,treats,,Approved
DB00860,D006689,treats,,Approved
DB00860,D011658,treats,,Approved
DB00860,D007819,treats,,Approved
DB15566,D015863,treats,,Approved
DB15566,D014605,treats,,Approved
DB00635,D003424,treats,,Approved
DB00635,D009182,treats,,Approved
DB00635,D010392,treats,,Approved
DB00635,D009404,treats,,Approved
DB00635,D014235,treats,,Approved
DB00635,D008224,treats,,Approved
DB00635,D001249,treats,,Approved
DB00635,D001607,treats,,Approved
DB00635,D007819,treats,,Approved
DB00635,D013966,treats,,Approved
DB00635,D003876,treats,,Approved
DB00635,D006689,treats,,Approved
DB00635,D008180,treats,,Approved
DB00635,D004892,treats,,Approved
DB00635,D000799,treats,,Approved
DB00635,D009140,treats,,Approved
DB00635,D016410,treats,,Approved
DB00635,D003874,treats,,Approved
DB00635,D012214,treats,,Approved
DB00635,D011565,treats,,Approved
DB00635,D009103,treats,,Approved
DB00635,D029503,treats,,Approved
DB00635,D000224,treats,,Approved
DB00635,D015535,treats,,Approved
DB00635,D012713,treats,,Approved
DB00635,D012507,treats,,Approved
DB00635,D015210,treats,,Approved
DB00635,D001327,treats,,Approved
DB00635,D015212,treats,,Approved
DB00230,D005356,treats,,Approved
DB00750,D061686,treats,,Approved
DB01087,D016780,treats,,Approved
DB00794,D004827,treats,,Approved
DB00794,D065768,treats,,Approved
DB00794,D004828,treats,,Approved
DB01032,D015210,treats,,Approved
DB01032,D033461,treats,,Approved
DB01599,D006937,treats,,Approved
DB01599,D006950,treats,,Approved
DB01168,D006689,treats,,Approved
DB00433,D012559,treats,,Approved
DB00433,D020250,treats,,Approved
DB00387,D010300,treats,,Approved
DB00387,D020734,treats,,Approved
DB00387,D010301,treats,,Approved
DB00396,D004715,treats,,Approved
DB00396,D008796,treats,,Approved
DB00396,D059268,treats,,Approved
DB00396,D015663,treats,,Approved
DB00714,D010300,treats,,Approved
DB13527,D001168,treats,,Approved
DB01131,D016778,treats,,Approved
DB00420,D000799,treats,,Approved
DB00420,D014839,treats,,Approved
DB00420,D011537,treats,,Approved
DB00420,D014581,treats,,Approved
DB00420,D020250,treats,,Approved
DB00420,D012912,treats,,Approved
DB00420,D019958,treats,,Approved
DB00420,D011618,treats,,Approved
DB00420,D009325,treats,,Approved
DB00420,D012559,treats,,Approved
DB01069,D020250,treats,,Approved
DB01069,D012223,treats,,Approved
DB01069,D014581,treats,,Approved
DB00964,D005902,treats,,Approved
DB01182,D001281,treats,,Approved
DB00782,D010437,treats,,Approved
DB00571,D006391,treats,,Approved
DB00571,D001281,treats,,Approved
DB00571,D000787,treats,,Approved
DB00550,D013958,treats,,Approved
DB00550,D006980,treats,,Approved
DB00344,D003866,treats,,Approved
DB00852,D020773,treats,,Approved
DB00852,D012223,treats,,Approved
DB00852,D012220,treats,,Approved
DB00852,D003139,treats,,Approved
DB15978,D009041,treats,,Approved
DB00339,D014397,treats,,Approved
DB00339,D014390,treats,,Approved
DB00545,D009157,treats,,Approved
DB06691,D012912,treats,,Approved
DB06691,D011537,treats,,Approved
DB06691,D003139,treats,,Approved
DB06691,D012223,treats,,Approved
DB06691,D014581,treats,,Approved
DB06691,D004412,treats,,Approved
DB00205,D008288,treats,,Approved
DB00205,D014123,treats,,Approved
DB01224,D012559,treats,,Approved
DB01224,D001714,treats,,Approved
DB01103,D005873,treats,,Approved
DB04575,D059268,treats,,Approved
DB12780,D000562,treats,,Approved
DB00908,D001281,treats,,Approved
DB00908,D008288,treats,,Approved
DB01129,D009377,treats,,Approved
DB01129,D015043,treats,,Approved
DB01129,D034721,treats,,Approved
DB01129,D004381,treats,,Approved
DB01129,D010437,treats,,Approved
DB00481,D015663,treats,,Approved
DB06817,D015658,treats,,Approved
DB00863,D004381,treats,,Approved
DB00863,D015043,treats,,Approved
DB00863,D004415,treats,,Approved
DB00863,D006356,treats,,Approved
DB00243,D000787,treats,,Approved
DB11656,D005756,treats,,Approved
DB11656,D010437,treats,,Approved
DB00234,D003865,treats,,Approved
DB12846,D001249,treats,,Approved
DB00206,D011618,treats,,Approved
DB01256,D007169,treats,,Approved
DB00811,D019698,treats,,Approved
DB00811,D018357,treats,,Approved
DB01045,D014397,treats,,Approved
DB01201,D014397,treats,,Approved
DB01220,D006501,treats,,Approved
DB00740,D000690,treats,,Approved
DB00896,D014605,treats,,Approved
DB00884,D010001,treats,,Approved
DB00884,D015663,treats,,Approved
DB00884,D010024,treats,,Approved
DB00734,D012559,treats,,Approved
DB00734,D001321,treats,,Approved
DB00503,D015658,treats,,Approved
DB00503,D019698,treats,,Approved
DB00953,D008881,treats,,Approved
DB00533,D010146,treats,,Approved
DB00533,D008881,treats,,Approved
DB00533,D004412,treats,,Approved
DB06819,D056806,treats,,Approved
DB06819,D020165,treats,,Approved
DB06819,D020163,treats,,Approved
DB06819,D020159,treats,,Approved
DB06819,D000690,treats,,Approved
DB00268,D010300,treats,,Approved
DB00268,D012148,treats,,Approved
DB01098,D006950,treats,,Approved
